,message,spanId,METHOD,traceId,username,@timestamp,is_anomaly
1692,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:23.500692,False
1693,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:23.657692,False
1694,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:23.713692,False
1695,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:23.870692,False
1696,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:23.949692,False
1697,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.109692,False
1698,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.256692,False
1699,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.305692,False
1700,Programming on the web  I,b0029cd715624555a379067d02372196,M2,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.338692,False
1701,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.432692,False
1702,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.556692,False
1703,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,61fbc044e35d4e3286fd64bc9ceb910b,93f4d217683f44ac93f6338796321094,2023-06-16 16:55:24.575692,False
1704,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:26.517692,False
1705,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:26.697692,False
1706,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:26.830692,False
1707,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:26.951692,False
1708,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.066692,False
1709,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.207692,False
1710,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.394692,False
1711,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.454692,False
1712,Programming on the web  I,b0029cd715624555a379067d02372196,M2,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.592692,False
1713,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.646692,False
1714,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.733692,False
1715,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,6766278dda2548ef97415ee9e33af8d8,4f67880578f841d78829af4e2c89fd1c,2023-06-16 16:55:27.844692,False
1716,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:29.728692,False
1717,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:29.896692,False
1718,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:29.936692,False
1719,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.041692,False
1720,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.154692,False
1721,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.223692,False
1722,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.395692,False
1723,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.505692,False
1724,Programming on the web  I,b0029cd715624555a379067d02372196,M2,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.556692,False
1725,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.603692,False
1726,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.620692,False
1727,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,249e3a6b7ed64059883ed12d56003462,7a8915788a2d44a3a1c4a1cc268fa612,2023-06-16 16:55:30.758692,False
1728,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:33.593692,False
1729,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:33.779692,False
1730,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:33.941692,False
1731,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:33.993692,False
1732,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.064692,False
1733,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.188692,False
1734,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.298692,False
1735,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.428692,False
1736,Programming on the web  I,b0029cd715624555a379067d02372196,M2,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.608692,False
1737,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.736692,False
1738,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.800692,False
1739,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,62f718e589da4540b90b2b602769e547,2ee74772aeba4d0c9aae10c49a283d18,2023-06-16 16:55:34.829692,False
1740,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:37.687692,False
1741,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:37.843692,False
1742,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:37.953692,False
1743,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:37.977692,False
1744,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.139692,False
1745,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.331692,False
1746,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.472692,False
1747,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.532692,False
1748,Programming on the web  I,b0029cd715624555a379067d02372196,M2,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.708692,False
1749,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.824692,False
1750,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:38.914692,False
1751,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,29f059535aea483d8677d9a3187135ad,fc5d3173e86243129fdb1f6f21380f91,2023-06-16 16:55:39.067692,False
1752,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:41.795692,False
1753,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:41.950692,False
1754,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.022692,False
1755,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.132692,False
1756,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.250692,False
1757,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.309692,False
1758,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.366692,False
1759,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.501692,False
1760,Programming on the web  I,b0029cd715624555a379067d02372196,M2,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.594692,False
1761,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.638692,False
1762,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.766692,False
1763,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,20ca578d5eb04272b06c25188eaf296f,401a95d865e34f48ab7bff5b8f4b9e63,2023-06-16 16:55:42.849692,False
1764,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.359692,False
1765,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.511692,False
1766,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.581692,False
1767,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.744692,False
1768,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.848692,False
1769,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:44.955692,False
1770,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.129692,False
1771,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.225692,False
1772,Programming on the web  I,b0029cd715624555a379067d02372196,M2,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.327692,False
1773,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.446692,False
1774,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.634692,False
1775,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,33719d54616b49e184e4edb2e4accc57,9c4dc793763a46dc983ccf0b17a397d4,2023-06-16 16:55:45.794692,False
1776,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.433692,False
1777,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.571692,False
1778,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.601692,False
1779,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.652692,False
1780,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.816692,False
1781,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.874692,False
1782,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:48.924692,False
1783,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:49.023692,False
1784,Programming on the web  I,b0029cd715624555a379067d02372196,M2,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:49.110692,False
1785,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:49.276692,False
1786,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:49.301692,False
1787,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,5d01c0c415ea4fea8493f289cd5bea0d,9a6d3918109943fca131d8f3ec75f923,2023-06-16 16:55:49.338692,False
1788,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.430692,False
1789,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.625692,False
1790,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.696692,False
1791,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.813692,False
1792,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.853692,False
1793,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:52.895692,False
1794,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.057692,False
1795,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.205692,False
1796,Programming on the web  I,b0029cd715624555a379067d02372196,M2,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.292692,False
1797,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.354692,False
1798,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.520692,False
1799,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,bc324d82afae45128796d5b92be0ef1b,4a63202b7d0845f3a161d631d6d2e8e6,2023-06-16 16:55:53.619692,False
1800,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.065692,False
1801,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.156692,False
1802,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.321692,False
1803,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.340692,False
1804,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.472692,False
1805,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.588692,False
1806,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.676692,False
1807,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.807692,False
1808,Programming on the web  I,b0029cd715624555a379067d02372196,M2,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:56.929692,False
1809,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:57.118692,False
1810,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:57.289692,False
1811,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,f0ef98fc47584701a862b84e63d594d5,6c6812e369dd424fae3ca5ae52f3c05d,2023-06-16 16:55:57.459692,False
1812,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:58.645692,False
1813,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:58.824692,False
1814,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:58.870692,False
1815,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:58.946692,False
1816,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.016692,False
1817,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.184692,False
1818,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.280692,False
1819,Programming for learning online software and using,b0029cd715624555a379067d02372196,M2,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.478692,False
1820,Programming on the web  I,b0029cd715624555a379067d02372196,M2,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.535692,False
1821,Programming_Context & = 4;,65f594343f3e4d27aff0e6114f67d7ed,M3,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.613692,False
1822,"Programming"">Samples</a>",65f594343f3e4d27aff0e6114f67d7ed,M3,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.780692,False
1823,"Programming.py"", line 977",65f594343f3e4d27aff0e6114f67d7ed,M3,539986cd4737484989a9e45e49f4af5d,0d5c6bc728fe469ab5df977195f166bb,2023-06-16 16:55:59.849692,False
1824,Programming  A large number of,b8db6d6b41394bdeae6e434cf280dc0e,M0,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.103692,False
1825,Programming with Java Scripts: Java,b8db6d6b41394bdeae6e434cf280dc0e,M0,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.238692,False
1826,Programming of NQs  ,b8db6d6b41394bdeae6e434cf280dc0e,M0,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.372692,False
1827,"Programming_Module""   ",b8db6d6b41394bdeae6e434cf280dc0e,M0,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.414692,False
1828,Programming/SOL32/ ,37aaa0d4f24c4993ab090077eeda9cba,M1,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.557692,False
1829,Programming and Testing in Java  ,37aaa0d4f24c4993ab090077eeda9cba,M1,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.635692,False
1830,Programming  In a nutshell:,b0029cd715624555a379067d02372196,M2,c2c3329739fc438da2bc5ead79a7a4a7,a65e902171584b09844aa296b74fadb3,2023-06-16 16:56:01.675692,False
